Employee_ID,Full_Name,Department,Job_Title,Hire_Date,Performance,Experience,Status,Work_Mode,Salary,Year,Country,City,Age,Job_Level
EMP1615909,Gordon Neureuther,Finance,CFO,2020-12-05,Needs Improvement,9,Active,On-site,143744.0,2020,Germany,Berlin,38,Senior
EMP1474763,Vanessa Evans-Hodgson,Operations,Supply Chain,2026-01-17,Good,2,Resigned,Remote,38701.0,2026,United Kingdom,Leeds,27,Junior
EMP1216482,Paloma Donatoni,HR,Recruiter,2025-12-25,Good,1,Resigned,Hybrid,39930.0,2025,Italy,Venice,30,Junior
EMP1601502,Horacio Cobo Gaya,Finance,Accountant,2019-01-13,Satisfactory,7,Active,On-site,87348.0,2019,Spain,Valencia,31,Mid
EMP1146954,Célina Rossi,Finance,Accountant,2025-04-15,Needs Improvement,8,Active,On-site,89793.0,2025,France,Nice,29,Mid
EMP0796954,Dipl.-Ing. Hannchen Hauffer,Sales,Business Development,2014-08-24,Good,29,Active,On-site,197837.0,2014,Germany,Hamburg,59,Director
EMP1123641,Dr. Rotraut Briemer MBA.,Sales,Business Development,2017-05-29,Good,0,Active,On-site,40228.0,2017,Germany,Hamburg,26,Junior
EMP0861408,Pieter van Oirschot-VI,Sales,Regional Lead,2015-03-07,Satisfactory,5,Resigned,On-site,85409.0,2015,Netherlands,Eindhoven,34,Mid
EMP1997065,Marcela Medina-Saura,IT,DevOps Engineer,2020-08-15,Good,4,Active,Hybrid,96897.0,2020,Spain,Barcelona,25,Mid
EMP1430969,Juan Francisco Riquelme Peñalver,Sales,Business Development,2008-03-24,Excellent,29,Active,On-site,238892.0,2008,Spain,Seville,56,Director
EMP0594106,Adamo Gadda-Guarana,Sales,Regional Lead,2023-08-12,Good,3,Active,Remote,52949.0,2023,Italy,Rome,27,Junior
EMP0415843,Charles-Nicolas Thomas,Finance,CFO,2023-04-29,Satisfactory,11,Active,On-site,123455.0,2023,France,Marseille,37,Senior
EMP1942471,Aurélie Bertin-Muller,Finance,Accountant,2020-12-06,Needs Improvement,8,Active,Remote,79958.0,2020,France,Paris,29,Mid
EMP0643566,Brigitte Diallo,HR,Recruiter,2016-06-28,Satisfactory,5,Resigned,On-site,66093.0,2016,France,Paris,29,Mid
EMP0761257,Dipl.-Ing. Johannes Hering B.Eng.,Sales,Sales Executive,2025-07-28,Good,8,Active,Hybrid,107200.0,2025,Germany,Hamburg,32,Mid
EMP0641244,María Manuela Armengol,Operations,Operations Manager,2021-12-30,Good,0,Resigned,On-site,39180.0,2021,Spain,Valencia,24,Junior
EMP1548050,Isabelle Briand,Sales,Sales Manager,2026-01-13,Good,0,Active,Hybrid,45217.0,2026,France,Toulouse,25,Junior
EMP0523960,Thijn van Vliet,HR,HR Manager,2016-03-05,Good,20,Active,On-site,163624.0,2016,Netherlands,Eindhoven,45,Director
EMP0723682,Élisabeth du Legendre,IT,DevOps Engineer,2013-09-03,Excellent,15,Active,On-site,186723.0,2013,France,Nice,39,Senior
EMP1355129,Andrea de Leon,Operations,Operations Analyst,2024-08-21,Good,1,Active,On-site,42173.0,2024,Spain,Bilbao,26,Junior
EMP0413878,Dr. Eleni Lindau,Sales,Sales Executive,2024-03-14,Excellent,3,Resigned,On-site,54666.0,2024,Germany,Hamburg,26,Junior
EMP0658766,Krystyna Patberg,Operations,Operations Manager,2008-03-24,Excellent,28,Active,Hybrid,234474.0,2008,Germany,Cologne,59,Director
EMP0993031,Capucine Lecomte,Operations,Logistics,2025-02-10,Good,6,Active,On-site,70190.0,2025,France,Lyon,27,Mid
EMP1243259,Kerry Pearce,Operations,Operations Manager,2025-12-13,Satisfactory,7,Active,Hybrid,76743.0,2025,United Kingdom,Leeds,29,Mid
EMP1266217,Cheryl Cox,Operations,Operations Director,2020-10-02,Satisfactory,2,Active,Remote,42232.0,2020,United Kingdom,Edinburgh,29,Junior
EMP1460746,Asunción Lago Casanova,Sales,Sales Executive,2025-01-24,Satisfactory,3,Active,On-site,52267.0,2025,Spain,Seville,28,Junior
EMP0311216,Jose Antonio Tolosa Sarmiento,HR,Talent Specialist,2015-07-29,Good,13,Active,On-site,109773.0,2015,Spain,Bilbao,42,Senior
EMP1664169,Angelina Vidoni,Sales,Sales Director,2016-12-17,Satisfactory,4,Active,On-site,92316.0,2016,Italy,Turin,26,Mid
EMP0777554,Danielle Taylor,IT,DevOps Engineer,2024-11-12,Good,7,Active,Hybrid,99712.0,2024,United Kingdom,Edinburgh,31,Mid
EMP0973208,Alan Clark,IT,Data Engineer,2008-03-24,Excellent,8,Resigned,Remote,98694.0,2008,United Kingdom,Edinburgh,41,Mid
EMP1587410,Stefano Corradi,IT,Data Engineer,2017-11-14,Good,5,Resigned,Remote,80431.0,2017,Italy,Venice,25,Mid
EMP1309300,Herr Hugo Lorch B.Eng.,Sales,Sales Director,2019-01-14,Satisfactory,5,Active,Hybrid,76062.0,2019,Germany,Munich,30,Mid
EMP0333515,Céline Bonnin,Sales,Sales Director,2024-01-06,Satisfactory,0,Active,Remote,43786.0,2024,France,Paris,26,Junior
EMP0000669,Jamie Sharpe,Sales,Sales Executive,2019-01-02,Good,10,Resigned,Hybrid,115496.0,2019,United Kingdom,Leeds,33,Senior
EMP0903462,Gilbert Lefèvre de la Lucas,Sales,Sales Executive,2018-09-10,Excellent,15,Active,On-site,161616.0,2018,France,Lyon,38,Senior
EMP0485865,Geraldine Hendriks,Operations,Logistics,2022-01-24,Good,8,Active,On-site,88341.0,2022,Germany,Cologne,33,Mid
EMP0039403,Jelena Etzler B.A.,Operations,Operations Manager,2025-06-15,Good,8,Active,On-site,73670.0,2025,Germany,Munich,34,Mid
EMP0590080,Ms Vanessa Mason,HR,HR Director,2024-07-16,Good,5,Active,Remote,69995.0,2024,United Kingdom,Birmingham,32,Mid
EMP0058990,Rosie Fox,IT,Software Developer,2024-06-30,Satisfactory,0,Active,On-site,56134.0,2024,United Kingdom,Manchester,24,Junior
EMP0608233,Miss Amanda Williams,Finance,CFO,2008-03-24,Good,14,Active,Hybrid,133778.0,2008,United Kingdom,London,44,Senior
EMP0074711,Univ.Prof. Josef Schmiedt B.Sc.,Finance,Tax Specialist,2026-02-11,Satisfactory,0,Resigned,On-site,53188.0,2026,Germany,Berlin,29,Junior
EMP1563737,June Ingram-Marsh,IT,DevOps Engineer,2023-05-02,Excellent,2,Active,On-site,55533.0,2023,United Kingdom,Leeds,26,Junior
EMP1039893,Andrés del Moles,Sales,Sales Executive,2019-08-23,Satisfactory,12,Active,On-site,145905.0,2019,Spain,Barcelona,37,Senior
EMP0488644,Wulf Fritsch-Scholz,HR,HR Coordinator,2019-03-25,Excellent,9,Active,On-site,97190.0,2019,Germany,Berlin,34,Senior
EMP1179587,Paride Ginese-Ferretti,Operations,Operations Analyst,2024-03-06,Satisfactory,3,Active,Remote,44350.0,2024,Italy,Naples,24,Junior
EMP1613943,Prof. Faruk Siering B.A.,Sales,Sales Manager,2009-10-25,Needs Improvement,15,Active,On-site,170954.0,2009,Germany,Frankfurt,47,Senior
EMP1356683,Sancho de Navas,HR,Talent Specialist,2023-07-16,Good,3,Active,On-site,49897.0,2023,Spain,Valencia,27,Junior
EMP0691501,Pompeo Bandello,Finance,Finance Manager,2020-03-24,Good,4,Active,On-site,90408.0,2020,Italy,Turin,30,Mid
EMP0132418,Judith Hall,Operations,Operations Manager,2020-06-24,Needs Improvement,10,Active,On-site,124793.0,2020,United Kingdom,Leeds,35,Senior
EMP0350547,Daniel Navarro,IT,IT Manager,2018-01-19,Good,2,Active,On-site,60424.0,2018,France,Nice,25,Junior
EMP0303474,Patrick Bousquet du Roussel,IT,System Admin,2018-08-22,Satisfactory,5,Active,Remote,89000.0,2018,France,Marseille,30,Mid
EMP0384447,Mr Dean Miller,HR,HR Director,2023-02-21,Good,4,Active,On-site,70728.0,2023,United Kingdom,Manchester,28,Mid
EMP0380053,Mathilde-Chantal Da Costa,Operations,Operations Analyst,2025-03-22,Satisfactory,3,Resigned,On-site,38181.0,2025,France,Nice,30,Junior
EMP0286494,Michelle Arnold,IT,System Admin,2025-06-12,Satisfactory,4,Active,On-site,85506.0,2025,United Kingdom,Birmingham,28,Mid
EMP0168751,Magda Ullmann B.Eng.,HR,HR Director,2020-01-22,Good,6,Active,Remote,64537.0,2020,Germany,Berlin,28,Mid
EMP0992776,Tere Navas Barbero,Finance,Financial Analyst,2025-03-23,Good,7,Resigned,Hybrid,102116.0,2025,Spain,Barcelona,31,Mid
EMP1778591,Anna Grande Esteban,IT,Software Developer,2017-11-20,Satisfactory,5,Active,On-site,81579.0,2017,Spain,Valencia,30,Mid
EMP1603119,Georges Pages,Operations,Supply Chain,2009-08-28,Good,5,Active,Hybrid,84459.0,2009,France,Paris,35,Mid
EMP0537482,Heinz-Jürgen Schuster,HR,HR Director,2021-06-25,Good,6,Active,Remote,69514.0,2021,Germany,Berlin,33,Mid
EMP1203283,Gerald Kirby-Hudson,IT,Data Engineer,2023-10-23,Excellent,0,Active,On-site,48082.0,2023,United Kingdom,London,25,Junior
EMP1353414,Ramona Venturi,IT,IT Manager,2008-03-24,Good,5,Active,Hybrid,96382.0,2008,Italy,Venice,37,Mid
EMP1904541,Virgilio Boitani,Sales,Regional Lead,2014-09-03,Excellent,15,Active,Remote,160433.0,2014,Italy,Venice,40,Senior
EMP1040919,Augusto Valls Pomares,Sales,Sales Manager,2015-11-19,Excellent,18,Active,Remote,187703.0,2015,Spain,Barcelona,46,Director
EMP0051563,Marco Gualandi,Sales,Regional Lead,2020-03-29,Excellent,6,Active,Remote,86225.0,2020,Italy,Turin,34,Mid
EMP0961340,Amira de Plantard-Doyle,Sales,Sales Director,2022-12-15,Excellent,0,Active,On-site,45517.0,2022,Netherlands,Amsterdam,28,Junior
EMP0452318,Univ.Prof. Liliane Becker B.Sc.,Sales,Business Development,2025-05-31,Good,5,Active,Remote,84788.0,2025,Germany,Cologne,32,Mid
EMP0953925,Gabriel Weimer,Operations,Operations Analyst,2026-02-20,Good,0,Active,On-site,50354.0,2026,Germany,Hamburg,25,Junior
EMP0877776,Raymond Techer,IT,IT Manager,2017-07-23,Good,15,Active,On-site,144455.0,2017,France,Paris,39,Senior
EMP1326117,Denis Hertrampf,IT,System Admin,2025-01-28,Good,3,Resigned,Remote,62208.0,2025,Germany,Hamburg,29,Junior
EMP0502978,Oskar Birnbaum-Wohlgemut,Sales,Sales Manager,2019-01-23,Needs Improvement,21,Active,Hybrid,245319.0,2019,Germany,Munich,47,Director
EMP1486892,Lucho Casas-Garay,Sales,Sales Executive,2023-05-18,Needs Improvement,8,Terminated,On-site,98881.0,2023,Spain,Madrid,32,Mid
EMP0883722,Romana Baglioni,Finance,Accountant,2025-09-13,Good,3,Active,Hybrid,56551.0,2025,Italy,Turin,23,Junior
EMP0335491,Bodo Rosemann,IT,System Admin,2021-09-10,Needs Improvement,5,Active,On-site,88433.0,2021,Germany,Berlin,30,Mid
EMP0737756,Gabriel Le Roux,Finance,CFO,2024-10-14,Satisfactory,6,Active,Remote,104163.0,2024,France,Marseille,30,Mid
EMP1015775,Kayleigh Peacock,Sales,Sales Director,2025-06-18,Excellent,3,Active,Remote,45436.0,2025,United Kingdom,Leeds,26,Junior
EMP0929187,Frédéric-Georges Laporte,Sales,Sales Manager,2012-04-01,Good,14,Active,On-site,161367.0,2012,France,Toulouse,41,Senior
EMP1453434,Miss Kirsty Blake,Finance,Financial Analyst,2022-01-28,Satisfactory,7,Active,Remote,78063.0,2022,United Kingdom,London,28,Mid
EMP0539727,Ricky Taylor,Sales,Regional Lead,2024-03-08,Good,3,Active,Hybrid,45157.0,2024,United Kingdom,Edinburgh,30,Junior
EMP1834548,Auguste Rousset,Sales,Sales Manager,2022-07-04,Good,0,Active,On-site,49279.0,2022,France,Nice,27,Junior
EMP1687152,Alexandra Patel,IT,IT Manager,2021-04-21,Excellent,4,Active,Remote,83753.0,2021,United Kingdom,Manchester,33,Mid
EMP1219000,Martin Pepito Real Pozo,Operations,Operations Analyst,2020-12-15,Satisfactory,8,Active,Remote,-21292.0,2020,Spain,Madrid,33,Mid
EMP1102779,Ashley Simmons,Sales,Regional Lead,2022-11-19,Satisfactory,7,Active,On-site,91689.0,2022,United Kingdom,Manchester,30,Mid
EMP1327982,Denis Matthäi B.Eng.,Operations,Supply Chain,2025-04-01,Good,7,Active,Remote,85925.0,2025,Germany,Hamburg,32,Mid
EMP1857615,Élodie Leroux-Allain,Sales,Sales Director,2016-01-11,Good,14,Active,On-site,130012.0,2016,France,Marseille,39,Senior
EMP0022952,Lucie Thibault,IT,IT Manager,2019-06-18,Excellent,29,Active,Hybrid,279183.0,2019,France,Marseille,55,Director
EMP1605053,Lily Kisman,Sales,Sales Executive,2014-11-13,Satisfactory,4,Active,On-site,82745.0,2014,Netherlands,The Hague,31,Mid
EMP0188846,Palmira Francisco Lillo,Sales,Sales Manager,2018-11-08,Satisfactory,8,Active,Remote,97461.0,2018,Spain,Madrid,34,Mid
EMP1116986,Rosario Gigli,IT,Data Engineer,2024-05-11,Good,1,Active,On-site,49124.0,2024,Italy,Rome,27,Junior
EMP1083163,Lilla Spinola,Sales,Sales Executive,2020-04-13,Good,11,Active,On-site,124749.0,2020,Italy,Turin,34,Senior
EMP0135171,Cristina Tropea,HR,HR Director,2012-11-28,Satisfactory,9,Active,Remote,95949.0,2012,Italy,Rome,35,Senior
EMP0399192,Tina Kohl,HR,HR Director,2021-12-03,Excellent,11,Active,On-site,119392.0,2021,Germany,Munich,38,Senior
EMP1298264,Frau Annegret Bruder B.Sc.,Operations,Logistics,2013-10-10,Satisfactory,1,Active,On-site,46248.0,2013,Germany,Munich,30,Junior
EMP0118340,Dominique Dupuy,IT,Data Engineer,2023-09-25,Good,11,Active,On-site,134853.0,2023,France,Lyon,35,Senior
EMP0914243,Germana Saraceno,Operations,Logistics,2015-04-16,Good,8,Active,On-site,79032.0,2015,Italy,Naples,35,Mid
EMP0359510,Martin Teixeira,IT,Software Developer,2025-07-01,Good,1,Active,Remote,55309.0,2025,France,Marseille,27,Junior
EMP1630771,Miss Sara Ryan,Operations,Operations Manager,2025-03-18,Good,4,Active,On-site,72656.0,2025,United Kingdom,Leeds,31,Mid
EMP0659120,Louise Daniel,IT,IT Manager,2025-08-12,Good,0,Active,Remote,56984.0,2025,France,Lyon,25,Junior
EMP0980139,Kazimierz Budych,IT,IT Manager,2015-12-04,Satisfactory,12,Active,Remote,164579.0,2015,Poland,Krakow,38,Senior
EMP1231995,Gabriel Woloszczuk,Sales,Regional Lead,2022-03-26,Good,15,Active,On-site,173563.0,2022,Poland,Krakow,39,Senior
EMP0477953,Joséphine du Fouquet,Operations,Operations Director,2024-07-24,Excellent,0,Active,Hybrid,48352.0,2024,France,Toulouse,22,Junior
EMP0762810,Jose Carlos Casal Carbajo,IT,System Admin,2025-05-10,Good,1,Active,On-site,52855.0,2025,Spain,Madrid,22,Junior
EMP0631455,Sophie Mary-Hubert,Operations,Operations Manager,2009-08-31,Good,9,Active,On-site,134593.0,2009,France,Marseille,40,Senior
EMP0538783,Alessia Saragat,IT,IT Manager,2025-05-11,Good,2,Active,On-site,62425.0,2025,Italy,Venice,26,Junior
EMP1627267,Astrid Leclercq,Sales,Business Development,2024-09-12,Good,3,Active,Remote,45198.0,2024,France,Paris,26,Junior
EMP1121490,Celestina Colomer-Giralt,IT,IT Manager,2021-04-29,Good,1,Active,On-site,55203.0,2021,Spain,Bilbao,26,Junior
EMP1356269,Franca Ehlert B.Sc.,IT,DevOps Engineer,2023-07-04,Satisfactory,2,Active,Hybrid,52973.0,2023,Germany,Berlin,27,Junior
EMP0832709,Juan Francisco Feijoo Barba,Operations,Operations Analyst,2008-03-24,Satisfactory,25,Active,Hybrid,241133.0,2008,Spain,Valencia,54,Director
EMP1388559,Guenther Dobes,Finance,CFO,2022-11-28,Good,3,Active,Hybrid,56837.0,2022,Germany,Hamburg,28,Junior
EMP0550049,Miss Jill Johnson,Sales,Sales Manager,2026-01-09,Good,1,Active,On-site,48145.0,2026,United Kingdom,Leeds,25,Junior
EMP1955309,Rudolf Ruppersberger,Sales,Business Development,2025-07-25,Needs Improvement,2,Active,Remote,48080.0,2025,Germany,Berlin,28,Junior
EMP1918408,Milan Huls,IT,Software Developer,2022-10-23,Good,7,Active,Remote,102169.0,2022,Netherlands,Eindhoven,35,Mid
EMP1873060,Nicolas Letellier,Operations,Operations Analyst,2023-05-05,Excellent,8,Active,Remote,75502.0,2023,France,Lyon,33,Mid
EMP0774693,Franz-Peter Täsche,Finance,Accountant,2020-12-13,Satisfactory,7,Active,On-site,79267.0,2020,Germany,Cologne,31,Mid
EMP1224337,Venancio Fo,Sales,Regional Lead,2024-09-17,Satisfactory,1,Active,On-site,59409.0,2024,Italy,Milan,25,Junior
EMP1011968,Françoise Cousin,Finance,CFO,2011-11-20,Good,1,Active,Hybrid,44360.0,2011,France,Toulouse,26,Junior
EMP0367052,Jay White,Finance,Finance Manager,2023-07-27,Satisfactory,5,Active,Hybrid,99272.0,2023,United Kingdom,Birmingham,31,Mid
EMP0188602,Hazel Chapman,Finance,Finance Manager,2022-08-27,Good,1,Active,Remote,48251.0,2022,United Kingdom,Leeds,24,Junior
EMP1379197,Mirja Köhler,Sales,Business Development,2017-11-14,Good,0,Resigned,Remote,47253.0,2017,Germany,Munich,21,Junior
EMP1540457,Prof. Hans-Henning Geisel,HR,HR Manager,2019-03-12,Good,9,Active,On-site,99393.0,2019,Germany,Berlin,33,Senior
EMP1180153,Alina Vattimo,Sales,Sales Executive,2024-08-03,Satisfactory,0,Resigned,Remote,43094.0,2024,Italy,Naples,25,Junior
EMP0774148,Guido Bloch-Bachmann,Finance,Accountant,2025-11-10,Good,0,Active,Remote,40510.0,2025,Germany,Munich,25,Junior
EMP1661324,Tygo Vallenduuk,Finance,CFO,2023-08-18,Excellent,11,Active,On-site,150084.0,2023,Netherlands,Rotterdam,38,Senior
EMP1598130,Lene Aumann,Sales,Sales Director,2008-03-24,Good,5,Active,On-site,84842.0,2008,Germany,Hamburg,35,Mid
EMP1618151,Odette Georges,Sales,Sales Director,2024-08-23,Excellent,1,Active,Remote,57592.0,2024,France,Nice,26,Junior
EMP1486408,Victoriano Trillo Diego,IT,Data Engineer,2022-11-17,Good,7,Active,Remote,101819.0,2022,Spain,Valencia,33,Mid
EMP0570837,Maurice Randall,Sales,Sales Director,2019-03-08,Needs Improvement,7,Resigned,On-site,95553.0,2019,United Kingdom,Birmingham,30,Mid
EMP1859295,Nigel Collins,Sales,Sales Director,2023-09-11,Satisfactory,7,Active,Remote,82692.0,2023,United Kingdom,London,32,Mid
EMP0308544,Patrick Lee,Sales,Sales Director,2023-12-07,Good,6,Active,Hybrid,93427.0,2023,United Kingdom,Birmingham,32,Mid
EMP1681020,Édith de la Maillot,Operations,Operations Manager,2021-08-08,Needs Improvement,7,Active,On-site,88909.0,2021,France,Toulouse,29,Mid
EMP0857694,Miss Janet Sykes,Operations,Supply Chain,2009-07-21,Good,6,Active,On-site,93598.0,2009,United Kingdom,Leeds,34,Mid
EMP1953690,Benjamin Guichard,Sales,Sales Executive,2019-10-11,Good,11,Active,Remote,147770.0,2019,France,Nice,38,Senior
EMP0851891,Mandy Davies,Operations,Supply Chain,2017-04-29,Satisfactory,4,Active,On-site,78131.0,2017,United Kingdom,Edinburgh,26,Mid
EMP0145561,Alphonse Buisson de la Garcia,HR,Talent Specialist,2014-04-25,Good,12,Active,Remote,98678.0,2014,France,Lyon,35,Senior
EMP0281846,Benoît de Peron,IT,Software Developer,2023-12-24,Satisfactory,4,Active,Remote,92179.0,2023,France,Nice,27,Mid
EMP1353671,Mr Frank Walsh,Operations,Operations Manager,2024-08-23,Good,6,Active,On-site,79082.0,2024,United Kingdom,Leeds,31,Mid
EMP0611081,Ms Paige Metcalfe,IT,IT Manager,2008-03-24,Good,13,Active,On-site,131012.0,2008,United Kingdom,Manchester,38,Senior
EMP0802954,Dorotea Beltrán,Sales,Sales Manager,2021-04-26,Satisfactory,4,Active,On-site,100282.0,2021,Spain,Madrid,30,Mid
EMP0066801,Univ.Prof. Apollonia Krause,IT,Software Developer,2016-11-11,Satisfactory,14,Active,Hybrid,154351.0,2016,Germany,Berlin,35,Senior
EMP1127982,Susanna Liguori,IT,IT Manager,2021-05-30,Satisfactory,3,Active,On-site,65111.0,2021,Italy,Turin,25,Junior
EMP1216389,Elwira Schwital,IT,System Admin,2018-10-18,Satisfactory,2,Active,Hybrid,65645.0,2018,Germany,Hamburg,23,Junior
EMP0304455,Cornelis Steenbakkers-van der Steen,IT,System Admin,2023-01-26,Good,0,Active,Hybrid,47771.0,2023,Netherlands,Eindhoven,25,Junior
EMP0040555,Théophile de la Dupuis,Finance,Accountant,2008-03-24,Good,1,Active,Remote,60335.0,2008,France,Lyon,31,Junior
EMP1182560,Ms Marion Read,IT,IT Manager,2026-01-01,Good,4,Resigned,Hybrid,81116.0,2026,United Kingdom,Edinburgh,28,Mid
EMP0533136,Auguste Thierry,Operations,Logistics,2021-02-04,Satisfactory,15,Active,Remote,144329.0,2021,France,Toulouse,42,Senior
EMP1890676,Vlado Lehmann,Operations,Operations Director,2024-10-18,Good,3,Active,Remote,49844.0,2024,Germany,Berlin,24,Junior
EMP1930407,Claas Loos,Sales,Sales Director,2021-05-19,Excellent,3,Active,On-site,48616.0,2021,Germany,Berlin,27,Junior
EMP0950144,Dipl.-Ing. Andrew Stadelmann B.A.,Finance,Accountant,2022-01-19,Good,3,Active,On-site,44035.0,2022,Germany,Hamburg,26,Junior
EMP0233890,Derek Miller,IT,Software Developer,2019-10-04,Needs Improvement,3,Terminated,On-site,53394.0,2019,United Kingdom,Edinburgh,24,Junior
EMP0162236,Rogelio Giménez Cózar,Sales,Sales Director,2025-06-16,Good,1,Active,Remote,44231.0,2025,Spain,Bilbao,24,Junior
EMP1587202,Miss Suzanne Fletcher,Operations,Supply Chain,2024-09-25,Good,1,Active,Hybrid,51877.0,2024,United Kingdom,Leeds,27,Junior
EMP0761604,Grzegorz Gajcy,Finance,Financial Analyst,2018-11-26,Needs Improvement,2,Active,Remote,60399.0,2018,Poland,Poznan,27,Junior
EMP1864025,Nadeshda Ruppersberger-Anders,Sales,Business Development,2023-04-19,Needs Improvement,6,Active,On-site,98365.0,2023,Germany,Berlin,30,Mid
EMP1637295,Bibi de Pauw-Slingerland,IT,IT Manager,2023-02-18,Satisfactory,5,Active,Hybrid,84244.0,2023,Netherlands,Amsterdam,27,Mid
EMP1762196,Suze Coret,Operations,Logistics,2008-03-24,Satisfactory,14,Active,On-site,116611.0,2008,Netherlands,Eindhoven,45,Senior
EMP1327532,Garry Duncan,HR,HR Director,2011-08-06,Satisfactory,30,Active,On-site,228972.0,2011,United Kingdom,Manchester,56,Director
EMP0248297,Émile Guyon-Loiseau,IT,IT Manager,2022-08-07,Satisfactory,7,Active,On-site,84433.0,2022,France,Lyon,31,Mid
EMP1602258,Univ.Prof. Jens-Uwe Steinberg,Sales,Sales Executive,2019-04-03,Excellent,6,Active,Remote,81572.0,2019,Germany,Frankfurt,35,Mid
EMP0863772,Cleto Ferrández-Muro,Operations,Operations Manager,2018-05-25,Satisfactory,23,Active,On-site,195495.0,2018,Spain,Seville,44,Director
EMP0108496,Lucrezia Lattuada,Operations,Operations Manager,2014-04-24,Good,21,Active,On-site,213623.0,2014,Italy,Milan,48,Director
EMP0722672,Candelaria Olivera,Sales,Sales Manager,2017-11-30,Satisfactory,6,Active,Remote,75382.0,2017,Spain,Seville,30,Mid
EMP0700248,Leon Junken,IT,Data Engineer,2019-07-27,Good,1,Active,Hybrid,54371.0,2019,Germany,Munich,26,Junior
EMP0117300,Clarisa Alcalde Landa,IT,Data Engineer,2020-06-05,Good,7,Active,Remote,86189.0,2020,Spain,Valencia,35,Mid
EMP0447157,Marcial Ribera-Soria,HR,HR Director,2016-05-04,Excellent,13,Active,On-site,100196.0,2016,Spain,Madrid,39,Senior
